measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,val,upper,lower
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2009,0.38018021,0.400720796,0.359944765
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2009,0.508635806,0.521060145,0.496731708
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2010,0.648144318,0.660668278,0.635137357
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2010,0.376268988,0.398598157,0.353429478
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2010,0.505984104,0.519263477,0.493088205
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2011,0.64696224,0.659602613,0.633452278
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2011,0.372354199,0.396237802,0.347536507
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2011,0.5033255,0.517531776,0.489529005
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2012,0.646000422,0.659651306,0.631766307
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2012,0.368582802,0.393542901,0.342626262
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2012,0.500817745,0.515689678,0.4866371
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2013,0.644240514,0.658909428,0.628982025
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2013,0.364360855,0.390921442,0.337393995
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2013,0.497663006,0.513789035,0.482647025
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2014,0.642545347,0.658049925,0.626912404
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2014,0.360513004,0.388087185,0.332247482
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2014,0.494700175,0.511335586,0.478762787
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2015,0.640947372,0.656934971,0.624860739
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2015,0.357023377,0.386801258,0.327333381
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2015,0.491944626,0.510013065,0.47507973
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2016,0.640107152,0.657369937,0.622886537
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2016,0.354889607,0.385717042,0.324810879
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2016,0.490302566,0.509078857,0.472711208
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2017,0.639440465,0.65796185,0.620966437
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2017,0.353337906,0.385396611,0.320140116
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2017,0.489053499,0.508936627,0.470852515
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2018,0.638821037,0.658344659,0.619297076
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2018,0.352161898,0.385865034,0.317342532
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2018,0.487970447,0.508336593,0.469183073
Age-Standardized Smoking Prevalence,23,Kiribati,1,Male,29,15+ years,2019,0.638269727,0.65908379,0.617056291
Age-Standardized Smoking Prevalence,23,Kiribati,2,Female,29,15+ years,2019,0.351282141,0.385660417,0.315211765
Age-Standardized Smoking Prevalence,23,Kiribati,3,Both,29,15+ years,2019,0.487063921,0.508647753,0.466637078
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1990,0.339643791,0.364616124,0.315104852
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1990,0.077815524,0.099989983,0.060528747
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1990,0.212150511,0.227797771,0.19665332
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1991,0.339018804,0.363583239,0.315750124
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1991,0.077238612,0.099505788,0.060934748
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1991,0.211495064,0.226407446,0.196094008
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1992,0.338304664,0.362224525,0.315152163
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1992,0.076645775,0.097485711,0.060720199
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1992,0.210784631,0.225919148,0.195722728
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1993,0.338229719,0.362240637,0.315180593
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1993,0.076216192,0.096256576,0.06084835
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1993,0.210475634,0.225534269,0.195919437
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1994,0.338848751,0.362333032,0.31601185
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1994,0.075969174,0.095462954,0.060871821
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1994,0.210611609,0.225303845,0.196475908
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1995,0.339742395,0.362032099,0.317401514
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1995,0.075799898,0.094229802,0.061295779
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1995,0.210960658,0.224982497,0.197710155
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1996,0.340508194,0.361922694,0.319009003
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1996,0.075616325,0.09345076,0.061533361
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1996,0.211233073,0.22436474,0.19830071
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1997,0.34121408,0.361712461,0.321233676
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1997,0.075443044,0.09295755,0.061285021
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1997,0.21148675,0.223931448,0.198911469
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1998,0.342028088,0.361189241,0.322655745
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1998,0.075344902,0.092538499,0.061500437
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1998,0.211835809,0.223673034,0.199829693
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,1999,0.342831883,0.361435905,0.324709475
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,1999,0.075339449,0.092134517,0.061776138
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,1999,0.212246338,0.223561695,0.200456019
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2000,0.343491996,0.361165975,0.326029609
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2000,0.07535337,0.09217576,0.062244303
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2000,0.212613537,0.224161256,0.200762938
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2001,0.343894638,0.360498639,0.327135036
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2001,0.075386376,0.091493834,0.06200668
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2001,0.212867332,0.224149268,0.201312816
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2002,0.343681967,0.360297312,0.326886403
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2002,0.075324469,0.091321932,0.062230856
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2002,0.212782996,0.223924654,0.201261612
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2003,0.345022586,0.362391599,0.327847887
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2003,0.076779352,0.093337865,0.063008918
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2003,0.214254779,0.226011206,0.202657337
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2004,0.34632987,0.36422828,0.328788286
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2004,0.078375098,0.09529726,0.06437733
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2004,0.215784146,0.227874548,0.203595748
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2005,0.346458958,0.365311299,0.328075276
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2005,0.07967649,0.096790061,0.065132237
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2005,0.216577161,0.22919938,0.203651351
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2006,0.346461249,0.3668743,0.326839883
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2006,0.080956987,0.09840575,0.065777279
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2006,0.217281922,0.23069119,0.204185116
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2007,0.346041506,0.367359019,0.325779572
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2007,0.082273684,0.10063874,0.06622924
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2007,0.217773211,0.231947424,0.204569445
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2008,0.345911804,0.367382061,0.325015911
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2008,0.083685263,0.102234713,0.067281772
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2008,0.218438583,0.232874201,0.204495304
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2009,0.34645366,0.367879512,0.324550692
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2009,0.085340495,0.103944251,0.068405662
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2009,0.21954397,0.234404099,0.205174124
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2010,0.346907381,0.368991888,0.324704591
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2010,0.087094484,0.105816202,0.069618642
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2010,0.220630656,0.235343484,0.206064659
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2011,0.347084419,0.370192427,0.324432533
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2011,0.088769342,0.107986878,0.07072912
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2011,0.221547921,0.237149193,0.206314499
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2012,0.347848556,0.371753974,0.32438548
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2012,0.09054496,0.110708933,0.072126443
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2012,0.222805897,0.238738343,0.207008977
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2013,0.348402212,0.372935346,0.324659092
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2013,0.092167481,0.112254854,0.073058426
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2013,0.22387268,0.240309742,0.207682703
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2014,0.348865437,0.374295601,0.324484197
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2014,0.093726303,0.114785731,0.074802324
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2014,0.224845382,0.241360798,0.208756729
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2015,0.349392174,0.374929033,0.324004991
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2015,0.095122207,0.116386199,0.075398088
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2015,0.225770981,0.241773485,0.209642235
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2016,0.349551651,0.375238643,0.323636507
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2016,0.096077908,0.11777759,0.076510977
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2016,0.226268746,0.243080266,0.21001682
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2017,0.349629192,0.375536475,0.323832593
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2017,0.096656204,0.11836492,0.077022588
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2017,0.226536473,0.243697938,0.209839809
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2018,0.349639124,0.375596381,0.323806744
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2018,0.097108103,0.119832768,0.077488221
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2018,0.226704099,0.244353196,0.209679608
Age-Standardized Smoking Prevalence,24,Marshall Islands,1,Male,29,15+ years,2019,0.349619157,0.375208126,0.322939177
Age-Standardized Smoking Prevalence,24,Marshall Islands,2,Female,29,15+ years,2019,0.097464407,0.120122795,0.077430053
Age-Standardized Smoking Prevalence,24,Marshall Islands,3,Both,29,15+ years,2019,0.226807797,0.244616321,0.209806942
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1990,0.600391024,0.63021214,0.571886125
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1990,0.325436403,0.377886598,0.276544514
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1990,0.465430899,0.494736487,0.440387387
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1991,0.599609547,0.62911168,0.5702186
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1991,0.325009374,0.377181542,0.276372529
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1991,0.464320054,0.493349583,0.439071155
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1992,0.598855365,0.627771898,0.570250166
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1992,0.324904848,0.377215942,0.274262354
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1992,0.463407264,0.492266326,0.437354802
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1993,0.598569676,0.628043748,0.569141507
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1993,0.325070796,0.377679176,0.273500467
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1993,0.462888961,0.492599872,0.436570417
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1994,0.598775637,0.628104315,0.569642081
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1994,0.325558495,0.377929432,0.273577072
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1994,0.46280726,0.49303034,0.43484077
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1995,0.599200257,0.627377961,0.570033017
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1995,0.32623049,0.379362518,0.273606288
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1995,0.462969794,0.493871533,0.434683979
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1996,0.599554124,0.62752267,0.570039238
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1996,0.326915578,0.381285326,0.27459729
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1996,0.463127091,0.493237649,0.435234808
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1997,0.599957449,0.62820274,0.571084509
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1997,0.327663033,0.381971049,0.273585685
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1997,0.463385458,0.493207465,0.435029876
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1998,0.600560026,0.628046006,0.571322517
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1998,0.328611834,0.382001617,0.275448569
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1998,0.463900579,0.493148688,0.434995943
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,1999,0.601354498,0.628548692,0.572820414
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,1999,0.330083828,0.385079158,0.278080488
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,1999,0.464839006,0.493973953,0.436211708
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,2000,0.602092245,0.627724787,0.573389724
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),2,Female,29,15+ years,2000,0.331574853,0.385625695,0.279395812
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),3,Both,29,15+ years,2000,0.465813367,0.495270856,0.438272082
Age-Standardized Smoking Prevalence,25,Micronesia (Federated States of),1,Male,29,15+ years,2001,0.602830804,0.62880575,0.574912489
